"origipaddr(p0)","origipaddr(p1)","origipaddr(p2)","destipaddr","datetimeconnect","datetimedisconnect","duration","origdevicename(p0)","origdevicename(p1)","origdevicename(p2)","origdevicename(p3)","origipv4v6addr(p0)","origipv4v6addr(p1)","origipv4v6addr(p2)","origipv4v6addr(p3)","destipv4v6addr"
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9966631859843711,-0.845250780023745,-0.968141592920354,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9966631859843711,-0.845250780023745,-0.968141592920354,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9979290638229878,-0.14522584891592594,-0.9769911504424779,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9979290638229878,-0.14522584891592594,-0.9769911504424779,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9977697110016552,-0.23314253297714493,-0.511504424778761,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9986999574899458,0.28107346561516433,-0.9858407079646018,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9986999574899458,0.28107346561516433,-0.9858407079646018,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9966926010157928,-0.8289874263722741,-0.9752212389380531,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9966926010157928,-0.8289874263722741,-0.9752212389380531,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.7004620954171352,0.9966927040234344,-0.8289125160013624,-0.9345132743362832,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.8666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.996692725189388,-0.8288883261940889,-0.9061946902654867,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.996692725189388,-0.8288883261940889,-0.9061946902654867,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.997777495839435,-0.22903104605700286,-0.9504424778761063,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.997777495839435,-0.22903104605700286,-0.9504424778761063,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.682637531734491,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.682716343687221,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6827982769054057,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6828778691744994,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6829574614435932,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6830354930799594,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6831182066145076,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6832009201490561,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.999246363640645,0.5833914343892443,-0.631858407079646,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9987598006964411,0.3141651219653985,-0.9893805309734514,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9987598006964411,0.3141651219653985,-0.9893805309734514,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.39801635777193156,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9980237969876016,-0.09282214288138835,-0.9398230088495575,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9980237969876016,-0.09282214288138835,-0.9398230088495575,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.997165305904562,-0.5673091141341434,-0.3557522123893805,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9982827581982221,0.05036590985083089,-0.9787610619469027,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9982827581982221,0.05036590985083089,-0.9787610619469027,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.9962115640544147,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9985065923920426,0.1741693434769258,-0.9256637168141593,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9985065923920426,0.1741693434769258,-0.9256637168141593,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0.816496580927726,-0.4714045207910318,-0.33333333333333326,0.14022347027226045,0.9985073049791513,0.17454077406602964,-0.9769911504424779,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,-0.6666666666666272
0.816496580927726,-0.4714045207910318,-0.33333333333333326,0.14022347027226045,0.9985074235084921,0.17460241905875895,-0.9858407079646018,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,-0.6666666666666272
0.816496580927726,-0.4714045207910318,-0.33333333333333326,0.30715903919850707,0.9985074968837984,0.1746523593060334,-0.9646017699115044,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,-0.8666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9978920967792773,-0.16565687226572268,-0.9504424778761063,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9978920967792773,-0.16565687226572268,-0.9504424778761063,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.6671412290685013,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6672223819703222,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6673027545557795,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.667385468090328,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6674674013085125,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6675493345266972,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6676273661630634,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6677085190648844,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.996383350910188,-1,-0.9699115044247788,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.996383350910188,-1,-0.9699115044247788,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9963833861867777,-0.9998954376072691,-0.7769911504424779,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9963833875978412,-0.9998954376072691,-0.7787610619469026,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9964479931439243,-0.9642318585224008,-0.9221238938053098,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9964480636971034,-0.9641787970096716,-0.8902654867256637,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.23045691933704937,0.9977800752636621,-0.22761789312240865,-0.9805309734513274,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.8666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9973752044344508,-0.4514368160283223,-0.8123893805309734,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9987313889312257,0.2988186400412318,-0.16106194690265485,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,-1,-1,-0.30800764553973115,-1,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.998717530875791,0.29094524793186904,-0.6371681415929203,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.998717530875791,0.29094524793186904,-0.6371681415929203,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9990248958004508,0.46076471783955375,-0.984070796460177,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9990248958004508,0.46076471783955375,-0.984070796460177,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.4642663133257172,0.9975093344942623,-0.37720844161848543,-0.6884955752212389,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.8666666666666272
0,0,1,-1,-1,0.6678762870830721,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6679597809339841,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6680401535194413,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6681259883194444,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6682087018539926,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6682914153885409,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6683733486067256,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6684560621412738,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.7078846676808179,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.7079712827971845,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0.9428090415820636,-0.33333333333333326,-0.9053741515223583,0.9994719785967054,0.7080563372808237,-0.8584070796460177,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.8666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9994719785967054,0.7080563372808237,-0.8584070796460177,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9994719785967054,0.7080563372808237,-0.8584070796460177,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.7080571175971875,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.7081343689171902,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.7082155218190112,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9994724950459764,0.7082896518735591,-0.9769911504424779,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9994724950459764,0.7082896518735591,-0.9769911504424779,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.7082951140881046,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.7083708047753801,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.70844961672811,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9984821824031447,0.1606846963964601,-0.8938053097345133,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9984821824031447,0.1606846963964601,-0.8938053097345133,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9984823108099306,0.16090552592737684,-0.5539823008849558,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.14022347027226045,-1,0.16100384578919824,-1,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.14022347027226045,-1,0.16103661907647226,-1,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,-1,-1,-0.31059517460163877,-1,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,0
0,0.9428090415820636,-0.33333333333333326,-0.8203060435661728,0.9976442632160611,-0.3027217824922759,-0.9805309734513274,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9975117333023511,-0.3760106560002622,-0.9805309734513274,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9975117333023511,-0.3760106560002622,-0.9805309734513274,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,-0.8203060435661728,0.9987297901961878,0.29756701259391605,-0.9946902654867257,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9973024641068198,-0.4917323530478962,-0.9716814159292035,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9973024641068198,-0.4917323530478962,-0.9716814159292035,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0.816496580927726,-0.4714045207910318,-0.33333333333333326,0.14022347027226045,0.9967668906912366,-0.7878265185053976,-0.7964601769911505,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9973997766956606,-0.437911592496946,-0.9557522123893806,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9973997766956606,-0.437911592496946,-0.9557522123893806,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.6938475566148783,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6939263685676085,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6940067411530657,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6940933562694322,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6941698272730714,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6942494195421649,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9994472539406287,0.6943321330767134,-0.9752212389380531,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9994472539406287,0.6943321330767134,-0.9752212389380531,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.6943329133930769,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
0,0,1,-1,-1,0.6944140662948979,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9999298292191512,0.9612112538786601,-0.9398230088495575,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9999298292191512,0.9612112538786601,-0.9398230088495575,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9982263071885771,0.019182127009753636,-0.9026548672566371,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9982263071885771,0.019182127009753636,-0.9026548672566371,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.999722127715259,0.8463533670456014,-0.9380530973451328,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.999722127715259,0.8463533670456014,-0.9380530973451328,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0,1,-1,-1,0.8468395041401635,-1,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,-0.7905694150420949,-0.4564354645876385,-0.32274861218395134,-0.25,0
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9997229362546911,0.8468488679365276,-0.8283185840707965,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9997229362546911,0.8468488679365276,-0.8283185840707965,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.15596985574502176,0.9967702701885144,-0.7860068207453348,-0.9079646017699115,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0.816496580927726,-0.4714045207910318,-0.33333333333333326,0.14022347027226045,-1,-0.7859163040471498,-1,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,-0.6666666666666272
0.816496580927726,-0.4714045207910318,-0.33333333333333326,0.14022347027226045,0.9967709136335077,-0.7856790878725962,-0.9716814159292035,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,0.790569415042095,-0.4564354645876385,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,0.14022347027226045,0.9967708049816117,-0.7856728453416869,-0.8212389380530973,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
0,0.9428090415820636,-0.33333333333333326,-1,-1,-0.7856611405962319,-1,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,0
0,0.9428090415820636,-0.33333333333333326,-0.8203060435661728,0.9983806493231313,0.10449411504906436,-0.9911504424778761,0,0,0.9682458365518543,-0.25,0,0.912870929175277,-0.32274861218395134,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9983810684090151,0.10473523280543628,-0.9699115044247788,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
-0.816496580927726,-0.4714045207910318,-0.33333333333333326,-0.5841102614747548,0.9983810684090151,0.10473523280543628,-0.9699115044247788,0,0.912870929175277,-0.32274861218395134,-0.25,0,0,0.9682458365518543,-0.25,-0.6666666666666272
